flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
3927,1.4,187,134,53,0.0781214307897442,0,148
3928,5.18,129,127,2,0.3573486916645925,0,221
3929,4.98,193,146,47,0.695828515362152,0,360
3930,1.25,231,178,53,0.9532160305061863,0,249
3931,7.62,272,255,17,0.9630641127630203,1,684
3932,5.27,155,117,38,0.5557228691248917,0,276
3933,2.34,266,264,2,0.6066222518095821,0,330
3934,5.46,254,193,61,0.1857211855009675,1,510
3935,5.48,119,86,33,0.6953081080935307,0,221
3936,7.21,93,71,22,0.07065879267438624,1,180
3937,7.01,122,115,7,0.28468568579944453,0,202
3938,3.4,94,83,11,0.6683633472854422,0,117
3939,5.4,277,226,51,0.3103101315434893,1,580
3940,7.89,233,232,1,0.04984687411445432,0,356
3941,7.38,156,146,10,0.8318704093509638,0,310
3942,1.2,133,126,7,0.31033000713456305,0,119
3943,6.4,131,105,26,0.06310522485867842,0,196
3944,1.77,299,286,13,0.07478816450286518,0,245
3945,1.19,156,114,42,0.2517587987887536,0,132
3946,2.92,234,212,22,0.17801594722152625,0,247
3947,2.89,70,53,17,0.7743001177801508,0,89
3948,6.74,245,202,43,0.32168404666703443,0,405
3949,5.97,227,224,3,0.8046957850398325,0,449
3950,7.87,210,149,61,0.1738459978231528,0,323
3951,9.4,268,260,8,0.4928791795440838,1,800
3952,3.93,56,41,15,0.6880371335531288,0,69
3953,5.89,119,94,25,0.6519908538658549,0,219
3954,8.0,176,151,25,0.6011294099302688,0,429
3955,5.97,192,181,11,0.9248216019311698,0,392
3956,6.33,259,197,62,0.22852514770674437,0,410
3957,11.45,209,152,57,0.4937192044621054,1,609
3958,1.8,297,219,78,0.8839925500724087,0,312
3959,9.34,252,241,11,0.07789376559515704,1,668
3960,6.96,197,140,57,0.055888268253075246,0,289
3961,7.68,265,194,71,0.2333022875582914,0,419
3962,2.48,192,172,20,0.6330212195380185,0,238
3963,4.53,225,173,52,0.2598796264498069,0,361
3964,5.76,248,224,24,0.19023988380879897,0,395
3965,2.73,198,143,55,0.4588023153582921,0,226
3966,5.2,219,161,58,0.6135980687694115,0,396
3967,5.32,203,168,35,0.2485577070167404,1,418
3968,6.0,285,275,10,0.30069118672374207,1,605
3969,4.09,169,136,33,0.6135593048115139,0,308
3970,4.7,177,143,34,0.9457384219894527,0,358
3971,4.15,191,156,35,0.6747417274380882,0,356
3972,4.45,106,77,29,0.78290414358456,0,202
3973,5.69,214,172,42,0.3668100947554688,1,455
3974,2.11,107,76,31,0.27225435938446607,0,114
3975,1.33,70,52,18,0.45426774320262253,0,64
3976,2.37,131,127,4,0.8071328287116737,0,173
3977,5.07,118,116,2,0.4562996417905558,0,209
3978,6.5,180,155,25,0.846725408789861,0,356
3979,2.18,136,119,17,0.9887719806951271,0,187
3980,1.76,267,225,42,0.07202666573033634,0,215
3981,6.25,214,194,20,0.04541015608370369,0,322
3982,3.14,265,262,3,0.14958970291336182,0,280
3983,7.66,98,80,18,0.3843696757343462,0,166
3984,6.0,196,163,33,0.1310422091454324,0,302
3985,3.29,164,119,45,0.870664477618756,0,214
3986,3.03,138,112,26,0.023146251027063802,0,135
3987,4.67,134,128,6,0.3157927163358225,0,225
3988,1.55,177,162,15,0.18469462949420534,0,150
3989,1.82,189,180,9,0.9315393301575323,0,206
3990,2.23,298,288,10,0.6694810048900279,0,376
3991,6.42,238,167,71,0.9120302564513745,0,471
3992,4.6,218,203,15,0.9723287103103934,0,451
3993,1.07,210,148,62,0.4970982436773692,0,194
3994,5.71,227,209,18,0.23431910804802625,0,368
3995,6.81,166,143,23,0.1937287861965893,1,338
3996,7.6,245,213,32,0.22291886168584052,1,503
3997,2.5,176,148,28,0.7085933076220029,0,222
3998,4.86,283,219,64,0.040445728123000735,0,417
3999,7.85,298,262,36,0.051361073032714866,0,448
4000,1.51,120,86,34,0.60814294238315,0,115
4001,2.99,135,128,7,0.6420571467374065,0,169
4002,5.19,296,266,30,0.66526292432246,1,689
4003,2.74,82,82,0,0.37188050458859123,0,94
4004,6.41,130,102,28,0.8059448887141532,1,310
4005,6.73,201,163,38,0.5336245877266176,0,357
4006,7.39,110,81,29,0.10546563000941944,0,165
4007,2.42,110,96,14,0.7970993070673452,0,143
4008,4.8,147,140,7,0.9530677862704583,0,303
4009,5.46,77,59,18,0.06003631300235868,0,114
4010,4.65,235,176,59,0.3913513387005799,0,394
4011,4.04,92,72,20,0.48751604483474764,0,160
4012,2.34,218,208,10,0.14647076007831694,0,229
4013,4.42,216,203,13,0.8677089477828771,0,434
4014,3.81,135,105,30,0.284149644890044,0,146
4015,6.57,226,170,56,0.7830085399381601,0,433
4016,6.35,66,55,11,0.670994482028316,0,123
4017,1.94,147,134,13,0.5980458224670234,0,144
4018,1.62,247,228,19,0.1921428486965544,0,211
4019,11.17,287,239,48,0.2207035205509057,1,782
4020,4.75,247,216,31,0.04734840474656932,0,371
4021,7.0,147,136,11,0.24071242978226637,0,239
4022,1.41,114,81,33,0.3454436094605141,0,100
4023,7.74,123,90,33,0.8331453038624254,1,294
4024,4.78,134,118,16,0.3663926667148053,0,227
4025,7.02,54,47,7,0.7546217827656064,0,104
4026,1.68,51,41,10,0.43944228129548757,0,47
4027,2.68,71,69,2,0.7848683119938884,0,93
4028,3.85,161,121,40,0.9762716004370399,0,218
4029,7.06,106,76,30,0.23984155805758012,0,168
4030,7.57,115,87,28,0.8623416119638762,0,226
4031,11.93,123,116,7,0.6218240863057747,1,379
4032,7.71,147,112,35,0.8172942615886548,0,285
4033,1.04,193,179,14,0.6515859022678052,0,193
4034,1.33,161,118,43,0.42394950727415015,0,145
4035,2.03,228,224,4,0.22807493944179036,0,248
4036,3.44,174,126,48,0.07003522533116502,0,172
4037,6.81,216,191,25,0.535518364460717,0,388
4038,7.25,135,125,10,0.9903260945268656,0,280
4039,2.31,125,106,19,0.7380418050142062,0,159
4040,5.34,137,128,9,0.3273455413990166,0,230
4041,11.26,288,250,38,0.8272048000867352,1,928
4042,4.25,217,175,42,0.7689840001764066,0,416
4043,1.72,87,71,16,0.2816357933534568,0,76
4044,4.2,237,235,2,0.014307489794234685,0,357
4045,3.63,108,91,17,0.1181626385339496,0,111
4046,5.04,187,174,13,0.8773061903120576,0,376
4047,6.95,148,113,35,0.8365630353048717,1,355
4048,1.12,241,237,4,0.29520900087836244,0,215
4049,7.96,292,226,66,0.2851954262844204,0,473
4050,4.8,112,104,8,0.7928649871024711,0,219
4051,4.32,98,81,17,0.9377374698954221,0,198
4052,7.68,241,237,4,0.7791372567975999,0,473
4053,2.09,81,61,20,0.6055786770307615,0,98
4054,4.7,184,129,55,0.24267135033180454,1,373
4055,6.66,70,70,0,0.5257479140952607,0,127
4056,2.83,69,67,2,0.23351185859326462,0,75
4057,10.19,203,166,37,0.8080114200967736,1,648
4058,2.9,176,137,39,0.3869610795177373,0,197
4059,1.23,117,109,8,0.8336972169940262,0,124
4060,4.62,159,118,41,0.3816092179827253,0,266
4061,2.38,165,151,14,0.8241494051998913,0,217
4062,6.3,263,232,31,0.33331781516524195,0,440
4063,8.77,192,185,7,0.44013270461766985,1,565
4064,7.47,169,150,19,0.6154884193426575,0,312
4065,6.48,281,217,64,0.07028761402991868,0,419
4066,2.27,262,187,75,0.9482070618154644,0,350
4067,10.2,128,127,1,0.5736057861238032,1,391
4068,5.49,263,201,62,0.5078200146908023,0,461
4069,5.68,165,152,13,0.8393939711199121,0,328
4070,6.83,141,134,7,0.8657627298968276,0,283
4071,5.02,63,62,1,0.522260404529016,0,114
4072,7.19,204,172,32,0.9272623257936373,1,504
4073,8.73,174,130,44,0.06473776607648063,1,448
4074,3.09,282,275,7,0.11322579225121754,0,294
4075,2.28,217,192,25,0.5967882300144401,0,265
4076,5.32,107,91,16,0.3540658617935837,0,180
4077,2.64,77,75,2,0.46422516618919885,0,91
4078,1.56,75,52,23,0.32807921789716654,0,65
4079,1.0,162,128,34,0.4047253114449356,0,147
4080,5.26,240,221,19,0.8226463471462995,0,474
4081,6.26,115,114,1,0.5934761998543047,1,265
4082,6.27,202,174,28,0.9973445492834982,0,418
4083,6.38,297,234,63,0.7868791978209629,1,705
4084,4.4,180,126,54,0.27366625410182666,0,287
4085,3.85,249,186,63,0.2643451177266962,0,266
4086,8.86,93,73,20,0.3358982701170071,1,261
4087,3.49,146,117,29,0.8432594806477427,0,191
4088,7.75,91,89,2,0.027287650650565598,0,138
4089,7.55,293,273,20,0.23018127887125772,0,475
4090,6.94,276,245,31,0.904918420344267,0,557
4091,11.28,55,44,11,0.639896436083252,1,168
4092,7.04,216,195,21,0.22684709550105642,1,446
4093,4.76,229,179,50,0.21914496823258034,0,362
4094,6.19,72,62,10,0.8626181017594305,0,143
4095,5.87,138,122,16,0.8937575082770465,0,277
4096,7.23,172,145,27,0.2561310909621153,0,278
4097,6.01,227,164,63,0.42051035807653225,0,384
4098,7.99,220,195,25,0.8345957386283172,0,435
4099,3.44,196,183,13,0.7710074386098854,0,254
4100,6.83,246,224,22,0.8139161065660845,0,484
4101,5.88,100,96,4,0.5183981907879688,0,180
4102,5.84,60,47,13,0.9115490483051731,0,120
4103,3.28,297,275,22,0.32595154395443526,0,332
4104,10.07,61,43,18,0.15667213434751803,1,161
4105,11.1,123,100,23,0.7087323325648648,1,383
4106,2.53,57,54,3,0.5393544160068964,0,69
4107,5.38,201,170,31,0.854585768809481,0,398
4108,6.53,269,206,63,0.08115924912471495,1,523
4109,11.91,90,70,20,0.8436924034380668,1,289
4110,7.31,213,212,1,0.2932946532088222,1,453
4111,2.6,278,247,31,0.654855667168183,0,346
4112,6.44,134,131,3,0.04012878907825579,1,264
4113,5.58,121,87,34,0.6095812963036007,0,218
4114,1.53,104,74,30,0.717271689187336,0,103
4115,8.43,186,185,1,0.3687502145056203,1,538
4116,7.52,96,95,1,0.21541070526214023,0,156
4117,10.65,192,185,7,0.537630676603545,1,580
4118,1.47,225,167,58,0.8331908044356465,0,233
4119,11.94,287,257,30,0.3235473582966508,1,811
4120,5.89,153,117,36,0.25246929752127956,0,245
4121,4.46,259,207,52,0.2789353086376877,1,537
4122,1.09,91,63,28,0.9491321529166644,0,97
4123,2.2,109,96,13,0.35927691576455967,0,123
4124,6.87,261,220,41,0.003604239888287175,0,383
4125,1.15,247,217,30,0.7816812079596197,0,256
4126,2.63,61,43,18,0.6992747953353902,0,75
4127,6.3,179,151,28,0.12856826460296888,0,276
4128,5.1,56,42,14,0.9849042491349125,0,114
4129,6.48,129,100,29,0.6080622853051112,0,234
4130,6.22,180,171,9,0.5007794909406015,0,322
4131,3.46,158,127,31,0.38221926762289105,1,225
4132,7.25,52,36,16,0.8986727555636379,0,102
4133,2.59,76,55,21,0.24396348141856328,0,80
4134,4.87,163,148,15,0.28576890021990187,0,269
4135,5.51,156,139,17,0.1224108066865669,0,242
4136,2.18,89,89,0,0.75911909558426,0,116
4137,7.83,279,195,84,0.5955492804058533,0,499
4138,7.39,210,171,39,0.6090661692544983,1,477
4139,1.4,269,230,39,0.21847043101946362,0,229
4140,7.56,178,161,17,0.6511683891270839,0,333
4141,5.1,296,290,6,0.765458447246864,0,579
4142,5.89,57,41,16,0.35788853072568927,0,94
4143,4.68,150,106,44,0.8013471439617122,0,287
4144,6.84,209,163,46,0.34879058853202094,0,347
4145,1.23,173,164,9,0.7581384615092877,0,179
4146,2.88,225,220,5,0.03373010745771898,0,227
4147,4.29,156,118,38,0.5511646014736526,0,277
4148,3.69,150,109,41,0.9695265606398866,1,247
4149,5.94,53,45,8,0.9812446006823907,0,109
4150,3.76,271,190,81,0.2817525783417406,0,289
4151,2.91,247,205,42,0.44139909108035547,0,284
4152,1.02,159,148,11,0.06297790798663305,0,129
4153,9.48,295,266,29,0.8733413076045997,1,964
4154,6.84,68,56,12,0.5685721531402141,0,122
4155,3.77,81,73,8,0.385100678940517,0,92
4156,8.08,186,141,45,0.11277055848915307,1,487
4157,2.59,61,45,16,0.9467672854968892,0,82
4158,5.36,188,184,4,0.5302190478209937,0,341
4159,1.08,95,86,9,0.2829279290829039,0,84
4160,4.42,168,165,3,0.3502151301315095,0,287
4161,5.51,65,59,6,0.2706971809221477,0,107
4162,11.26,178,129,49,0.6018098088569807,1,534
4163,3.67,112,80,32,0.9299635757805099,0,149
4164,6.36,158,119,39,0.8566938033265644,0,309
4165,5.18,168,121,47,0.4603808754259775,0,288
4166,7.49,294,294,0,0.8264993623010078,0,587
4167,3.79,70,69,1,0.42310548127632985,0,82
4168,3.23,207,188,19,0.252307140758638,0,225
4169,10.98,62,48,14,0.9834151152664279,1,206
4170,3.44,211,172,39,0.30388756797082184,1,294
4171,4.23,53,44,9,0.3237242309869084,1,112
4172,3.74,205,147,58,0.9896928677865222,1,339
4173,6.9,151,119,32,0.1339274931656549,0,231
4174,1.07,299,224,75,0.7605339880096951,0,303
4175,10.75,272,190,82,0.9358127584827265,1,886
4176,4.16,108,90,18,0.5117949942754186,0,191
4177,1.03,296,243,53,0.0025217617028200356,0,231
4178,3.81,177,125,52,0.37505894411310625,0,196
4179,2.31,76,72,4,0.11156899238482709,0,79
4180,8.62,118,112,6,0.41618766093369575,1,344
4181,5.76,74,63,11,0.7900267616422847,0,144
4182,4.41,180,180,0,0.4387115488838005,0,317
4183,3.36,146,117,29,0.43192512134592254,1,211
4184,5.59,245,225,20,0.5567894769188466,0,445
4185,6.89,74,61,13,0.5816905847476802,0,134
4186,6.04,197,157,40,0.8562963087989713,0,388
4187,10.47,211,200,11,0.3083554392289515,1,597
4188,2.4,203,168,35,0.821671264368016,0,264
4189,7.22,175,159,16,0.5659337486920473,0,318
4190,3.26,182,152,30,0.30052954971714696,0,199
4191,1.09,276,250,26,0.2951260440060771,0,244
4192,10.59,238,227,11,0.3611375171057245,1,684
4193,11.48,269,233,36,0.6226932426199755,1,823
4194,5.59,270,199,71,0.23081173135994915,0,426
4195,2.62,58,47,11,0.9203335616722674,0,78
4196,5.27,165,122,43,0.5749125841779004,1,369
4197,7.2,279,265,14,0.9200157769960068,1,695
4198,11.08,227,221,6,0.0464043585791547,1,597
4199,4.35,183,165,18,0.3426113704614734,1,390
4200,6.78,260,202,58,0.022807660687623077,0,381
4201,3.04,109,83,26,0.2722518150979698,0,117
4202,6.66,221,216,5,0.8620064722685882,0,445
4203,7.44,170,138,32,0.03660971584220085,0,252
4204,3.99,188,186,2,0.43614709991574485,0,220
4205,3.56,243,189,54,0.11756707047322779,0,246
4206,6.62,224,163,61,0.41684065926036773,0,378
4207,4.71,157,154,3,0.8388515842643773,0,314
4208,5.79,157,139,18,0.6230710334025191,0,290
4209,5.36,250,183,67,0.7367563453314232,0,470
4210,2.07,262,197,65,0.349104115449581,0,289
4211,6.91,265,210,55,0.9443976950101415,0,535
4212,2.37,275,201,74,0.7092620937795001,0,342
4213,11.39,263,212,51,0.4217988192845309,1,757
4214,2.75,180,178,2,0.4264648002270549,0,210
4215,6.14,125,102,23,0.9186841779432976,0,251
4216,2.99,269,223,46,0.5764046934353918,0,324
4217,3.22,79,74,5,0.7063792099030417,0,101
4218,3.17,267,222,45,0.41703522451317077,0,305
4219,6.24,289,287,2,0.2236927647647141,0,472
4220,4.9,70,55,15,0.7235592919944186,0,132
4221,7.18,205,165,40,0.6078237721413878,0,373
4222,3.15,297,247,50,0.5013428804247794,0,349
4223,9.23,267,265,2,0.6240209399944638,1,827
4224,9.78,239,194,45,0.20828558606423364,1,648
4225,2.06,210,194,16,0.7939387065319563,0,274
4226,3.8,262,220,42,0.9481628050203058,0,355
4227,4.38,212,178,34,0.8911031441677028,0,424
4228,3.49,229,173,56,0.32143574530701713,0,250
4229,3.25,83,78,5,0.4060057732820759,0,96
4230,5.8,90,62,28,0.8084022997975612,0,172
4231,2.51,100,94,6,0.5951171308246038,0,123
4232,5.97,224,184,40,0.5479144436766492,0,401
4233,7.55,131,118,13,0.9266419675334452,0,266
4234,8.09,107,101,6,0.5360249609770508,1,322
4235,5.28,124,93,31,0.5149386795873099,0,217
4236,3.62,234,167,67,0.04201859126635965,1,298
4237,7.05,72,59,13,0.06941695859013763,0,108
4238,5.57,225,163,62,0.007420307880650179,1,426
4239,5.31,177,164,13,0.9132442257836336,0,360
4240,7.85,199,174,25,0.40838666001770063,0,342
4241,5.17,66,54,12,0.46856137613341253,0,115
4242,6.07,118,108,10,0.845386947592462,0,235
4243,7.01,157,154,3,0.6092463103757779,1,363
4244,1.42,188,132,56,0.6095015963905811,0,180
4245,6.58,143,124,19,0.29653442935481245,0,236
4246,1.24,64,52,12,0.8339083739245192,0,67
4247,5.9,140,124,16,0.1658299760394938,0,220
4248,1.16,212,148,64,0.0531495921729479,0,166
4249,7.04,82,79,3,0.1916033575185323,0,132
4250,2.1,261,255,6,0.2677372187745647,0,288
4251,7.63,174,162,12,0.28231105785420674,1,366
4252,8.37,65,64,1,0.6705135986187676,1,204
4253,4.2,211,171,40,0.21782458732864352,0,335
4254,3.39,115,82,33,0.6766583044949845,0,141
4255,4.27,276,198,78,0.09113217323379974,0,412
4256,3.18,217,208,9,0.14720246109790902,0,228
4257,4.07,297,276,21,0.508821448490995,0,531
4258,6.23,205,195,10,0.9218958025766426,1,511
4259,4.96,96,68,28,0.859567588811114,0,187
4260,5.14,216,208,8,0.9687534424428031,1,545
4261,11.9,247,173,74,0.6504790652781709,1,749
4262,7.51,250,250,0,0.675814866416092,1,589
4263,4.75,197,158,39,0.625022998931492,1,449
4264,4.34,173,157,16,0.6228189228581973,0,321
4265,7.06,50,38,12,0.14712034506758465,0,77
4266,1.15,249,197,52,0.5437389561639286,0,236
4267,5.76,296,290,6,0.38606793345172574,0,511
4268,4.84,136,95,41,0.44253721577729344,0,231
4269,2.19,177,123,54,0.5236005730592374,0,206
4270,6.72,240,168,72,0.1283961718022516,0,362
4271,6.32,116,110,6,0.35948773385211985,1,250
4272,5.64,53,45,8,0.06344956087660358,1,104
4273,6.8,235,166,69,0.9796681304223991,0,475
4274,5.47,202,186,16,0.11852802882012614,0,314
4275,7.29,96,89,7,0.2585247385449545,0,157
4276,5.41,87,70,17,0.8912929267033972,0,173
4277,6.19,192,157,35,0.4827100462391418,0,336
4278,6.86,240,231,9,0.1356372015206303,0,378
4279,1.38,70,60,10,0.3842305380393489,0,63
4280,9.98,276,237,39,0.11586799419138583,1,731
4281,8.52,106,99,7,0.20021599708450177,1,290
4282,1.49,166,128,38,0.05202984694984503,0,131
4283,4.56,230,225,5,0.4382274945490999,0,404
4284,1.58,95,89,6,0.8066361217252598,0,100
4285,6.15,293,278,15,0.5859691786998955,0,539
4286,4.83,191,167,24,0.6063453054846117,0,351
4287,7.68,277,216,61,0.20058403008324033,0,435
4288,2.28,253,204,49,0.3438938432523665,0,280
4289,5.24,194,170,24,0.845242103840832,0,384
4290,2.48,88,76,12,0.08785618432651454,0,89
4291,5.3,186,169,17,0.8579306536685337,0,371
4292,6.06,148,118,30,0.48369002626478563,0,258
4293,6.06,126,104,22,0.8371474313251173,0,247
4294,10.34,256,232,24,0.31800641939440033,1,724
4295,6.97,259,259,0,0.3388429515830208,0,441
4296,3.7,164,129,35,0.7516048683231428,1,257
4297,3.4,274,205,69,0.7849961733922202,0,350
4298,5.81,183,161,22,0.22964467799014676,0,295
4299,4.49,300,220,80,0.9728713248219055,0,607
4300,2.33,268,251,17,0.08449010424482895,0,275
4301,4.87,200,154,46,0.06850296310213089,0,298
4302,3.85,236,232,4,0.5955042152861028,0,292
4303,3.73,140,140,0,0.7227407677716214,0,180
4304,6.67,147,106,41,0.9608861292249739,0,296
4305,3.85,169,152,17,0.40494578079886157,0,194
4306,1.19,95,78,17,0.025291408989633113,0,75
4307,1.41,87,69,18,0.602896339446407,0,84
4308,6.99,191,143,48,0.28969602059877186,0,309
4309,7.72,149,121,28,0.43294712119540224,0,256
4310,5.82,294,245,49,0.48846948224993525,0,516
4311,3.55,121,106,15,0.06451261073803383,0,122
4312,7.57,239,237,2,0.4859817845641028,0,428
4313,5.64,84,84,0,0.42631966680431477,0,147
4314,6.91,196,175,21,0.7125442652865932,0,373
4315,6.36,79,57,22,0.6456659112123446,0,144
4316,3.65,127,99,28,0.18521571815056104,0,132
4317,4.35,300,216,84,0.20613891821039698,0,468
4318,2.3,133,118,15,0.25100617877437326,0,144
4319,3.04,162,145,17,0.17895044029717733,0,171
4320,6.45,74,55,19,0.6572131996684671,0,136
4321,7.26,217,198,19,0.9944301792002705,0,451
4322,6.07,137,109,28,0.6521083405159366,0,253
4323,4.26,63,45,18,0.6066815461912912,0,113
4324,1.61,203,182,21,0.40992793335107247,0,187
4325,1.4,151,111,40,0.3125802588597607,0,131
4326,3.62,264,215,49,0.9110737569064792,0,353
4327,4.25,199,142,57,0.969001874142153,0,401
4328,5.26,225,176,49,0.4967761755877278,0,394
4329,1.05,298,243,55,0.29020049550655747,0,259
4330,7.93,132,123,9,0.7701222076697677,0,257
4331,6.28,159,138,21,0.13245679086687845,1,318
4332,6.94,228,159,69,0.7655882376436816,0,431
4333,4.74,180,180,0,0.8189483743113387,0,358
4334,1.91,219,187,32,0.12490394462716736,0,180
4335,6.58,68,62,6,0.9768614687965638,0,141
4336,5.97,250,204,46,0.9855122903884784,0,512
4337,7.75,77,74,3,0.9367194793273512,1,193
4338,4.6,261,217,44,0.4960348094062643,0,459
4339,1.61,222,209,13,0.24607414227682844,0,194
4340,5.59,120,108,12,0.582009280881913,0,219
4341,11.2,255,235,20,0.4199338384714357,1,743
4342,1.65,112,96,16,0.2059486447171971,0,95
4343,2.84,122,85,37,0.4236764096178476,0,137
4344,7.32,300,278,22,0.6638898356775905,0,565
4345,2.99,173,171,2,0.07091331078599106,0,178
4346,5.58,168,138,30,0.3334180014460165,0,279
4347,4.74,170,141,29,0.017794890012825193,0,250
4348,5.17,68,57,11,0.7494955054616756,0,130
4349,3.91,224,208,16,0.6406912676167008,0,279
4350,3.1,293,240,53,0.06267213470196586,0,292
4351,1.34,191,136,55,0.9647375596019678,0,205
4352,6.21,169,153,16,0.022621557127100678,0,252
4353,9.71,215,201,14,0.5899606464760886,1,656
4354,5.7,230,213,17,0.7763674617990558,0,448
4355,8.79,110,94,16,0.787896313044723,1,351
4356,5.19,213,198,15,0.034285135593203786,1,416
4357,1.16,217,191,26,0.9064151326404393,0,233
4358,6.66,258,197,61,0.9184516719271222,0,515
4359,4.44,79,76,3,0.5613903731543727,0,144
4360,3.15,58,41,17,0.4820831988871461,0,67
4361,1.71,113,99,14,0.04486746306259981,0,90
4362,1.44,210,182,28,0.5619541425098686,0,202
4363,3.44,169,161,8,0.40937908177023075,0,195
4364,6.63,101,76,25,0.7728064074086561,0,193
4365,7.43,138,134,4,0.40388356688608784,0,240
4366,11.07,191,161,30,0.6835808333247098,1,592
4367,7.44,252,229,23,0.1014081462375308,0,388
4368,11.17,102,96,6,0.13295227076596694,1,274
4369,4.69,276,209,67,0.13971019064915835,0,422
4370,4.97,282,276,6,0.04552549979974352,1,556
4371,6.59,236,224,12,0.5413288592698038,0,428
4372,2.5,127,118,9,0.793967726043636,0,166
4373,2.87,271,261,10,0.6104112036936661,0,336
4374,2.63,90,75,15,0.5749548855528562,0,108
4375,7.63,245,219,26,0.6806239284027364,1,572
4376,3.25,300,211,89,0.3396453230720148,0,327
4377,4.39,117,94,23,0.3619540716482289,1,248
4378,4.17,269,246,23,0.31427009822092256,0,449
4379,7.12,57,39,18,0.7121089328535756,0,106
4380,8.13,51,37,14,0.1616403356707743,1,135
4381,7.15,154,145,9,0.013025280312924381,0,230
4382,2.37,174,167,7,0.5961964467224924,0,214
4383,4.5,159,130,29,0.9423813647342054,1,393
4384,8.18,135,95,40,0.6094079169963047,1,405
4385,7.17,218,192,26,0.7829216529408951,1,522
4386,8.94,169,136,33,0.6727907094660301,1,520
4387,6.56,176,159,17,0.49743665352301625,0,313
4388,9.76,232,177,55,0.718392401783846,1,720
4389,7.6,65,48,17,0.8241041238552218,0,126
4390,6.58,270,200,70,0.224731644171698,1,547
4391,2.44,111,105,6,0.33613048048314553,0,125
4392,4.86,162,119,43,0.22372573250328387,0,255
4393,1.78,225,170,55,0.452172955590441,0,206
4394,3.02,207,198,9,0.8850645509166676,0,279
4395,2.46,61,53,8,0.34520710083533235,0,68
4396,6.57,84,60,24,0.37446688913055337,1,177
4397,4.0,60,46,14,0.8603672346719318,1,145
4398,1.22,113,95,18,0.5153743307446752,0,107
4399,5.6,287,231,56,0.5354489996474344,0,510
4400,5.27,99,78,21,0.8608012033322129,0,195
4401,5.96,262,225,37,0.4905267370254732,0,462
4402,5.62,198,154,44,0.6815575346293953,0,368
4403,4.03,118,86,32,0.08564466587406072,1,229
4404,3.04,97,79,18,0.1786317131268853,0,101
4405,1.91,69,57,12,0.4043762007162456,0,63
4406,6.9,150,113,37,0.49483906781987486,0,261
4407,6.23,244,218,26,0.9657337012362295,0,502
4408,2.41,221,186,35,0.97065163304779,0,302
4409,3.39,210,182,28,0.8511970874787617,0,277
4410,7.77,294,222,72,0.31559883528557453,0,480
4411,5.16,250,183,67,0.9640282908324397,0,505
4412,10.21,238,227,11,0.6893408646762126,1,747
4413,2.85,186,186,0,0.3929401278174004,0,215
4414,2.47,117,109,8,0.7016749169847664,0,149
4415,6.49,84,75,9,0.01652272978652658,0,125
4416,9.17,258,257,1,0.14615468227421358,1,701
4417,5.77,275,216,59,0.8296857115563677,0,536
4418,7.97,265,199,66,0.6455736368731712,1,605
4419,4.95,273,196,77,0.364194701291884,0,452
4420,6.15,114,107,7,0.5006666402227188,0,204
4421,2.89,57,53,4,0.905142149645767,0,77
4422,3.47,94,93,1,0.6315781094790865,0,118
4423,7.1,136,98,38,0.39814928393433024,0,228
4424,3.16,224,212,12,0.12032665739753501,0,233
4425,7.92,217,199,18,0.293746801625561,1,457
4426,9.32,125,125,0,0.9783402327965833,1,423
4427,8.0,231,174,57,0.4373630628517775,0,526
4428,4.05,125,89,36,0.47183946384486086,0,215
4429,4.0,223,217,6,0.4985980323970154,0,400
4430,6.9,96,76,20,0.8841040229482111,0,190
4431,6.64,64,49,15,0.6039282843853099,0,116
4432,9.58,154,151,3,0.6936770364519221,1,485
4433,7.17,196,178,18,0.389413542549104,1,424
4434,3.27,75,69,6,0.02908761858897435,0,75
4435,8.48,101,95,6,0.9309729142428443,1,336
4436,7.13,142,118,24,0.9491276809164064,0,288
4437,7.19,199,196,3,0.9491530533480511,0,411
4438,1.76,281,252,29,0.9436870866467165,0,306
4439,4.0,70,54,16,0.815241941069561,0,136
4440,4.25,100,82,18,0.6845960501163268,0,187
4441,7.84,87,63,24,0.8445099182672856,0,169
4442,5.75,69,61,8,0.6005462390010362,0,127
4443,3.85,298,259,39,0.13436961389202362,0,308
4444,3.23,206,180,26,0.39121816504142104,1,296
4445,4.96,228,166,62,0.9712949119729375,0,461
4446,1.67,181,169,12,0.3511378135956563,0,164
4447,6.84,104,76,28,0.8678279137313695,0,204
4448,6.27,248,241,7,0.09321147077486958,0,384
4449,4.22,141,128,13,0.3341838423754696,0,237
4450,6.86,77,65,12,0.3509533247273796,1,164
4451,7.28,53,45,8,0.05160254310898016,0,79
4452,5.6,199,180,19,0.11909433018675497,1,398
4453,2.74,125,118,7,0.19316521112177099,0,134
4454,7.57,222,187,35,0.8378155908101129,0,437
4455,10.28,116,83,33,0.06340198993980639,1,298
4456,10.39,135,123,12,0.2987009013443872,1,380
4457,4.76,285,274,11,0.010175002589267512,1,555
4458,2.0,243,198,45,0.6956277454030247,0,304
4459,3.23,265,187,78,0.6203030900433798,1,399
4460,5.13,211,203,8,0.6449822620531418,1,491
4461,9.97,140,127,13,0.3743827847146187,1,402
4462,2.68,232,170,62,0.20826782126756904,0,242
4463,6.1,154,132,22,0.7203202132860334,0,293
4464,5.27,50,36,14,0.8111178727406951,1,119
